OrderID,Region,Category,OrderValue,Units,OrderDate
554,East,Pharmacy,72.54,2,2025-10-08
555,North,Home,6039.05,1,2025-11-26
556,North,Groceries,2964.96,4,2025-11-24
557,Central,Home,3070.42,1,2025-09-12
558,West,Toys & Games,5674.27,4,2025-10-05
559,West,Apparel,6832.62,1,2025-10-16
560,West,Pet Supplies,1859.45,4,2025-11-12
561,East,Pet Supplies,5954.59,2,2025-11-05
562,West,Sports & Fitness,975.02,3,2025-10-28
563,North,Stationery & Books,2179.89,3,2025-11-13
564,Central,Stationery & Books,347.77,2,2025-11-19
565,West,Beauty & Personal Care,6792.75,5,2025-11-22
566,Central,Groceries,4019.67,4,2025-10-20
567,South,Electronics,486.57,1,2025-10-12
568,Central,Pharmacy,249.88,5,2025-10-01
569,West,Electronics,273.82,1,2025-10-11
570,North,Toys & Games,6694.32,5,2025-11-11
571,Central,Home,352.16,3,2025-11-11
572,East,Groceries,5148.18,4,2025-10-13
573,Northeast,Beauty & Personal Care,346.51,1,2025-09-15
574,East,Beauty & Personal Care,3304.18,1,2025-10-08
575,North,Apparel,138.16,1,2025-09-14
576,West,Pharmacy,1308.24,4,2025-09-25
577,North,Pet Supplies,4919.87,5,2025-10-29
578,South,Sports & Fitness,3746.08,5,2025-10-16
579,West,Stationery & Books,1802.38,2,2025-09-23
580,North,Toys & Games,4280.83,4,2025-11-17
581,West,Pet Supplies,483.62,3,2025-10-02
582,West,Apparel,6113.2,3,2025-11-03
583,Northeast,Stationery & Books,2006.67,5,2025-11-10
584,Northeast,Home,369.68,2,2025-11-26
585,Central,Stationery & Books,6205.81,5,2025-10-12
586,West,Pet Supplies,5556.83,5,2025-11-25
587,East,Toys & Games,221.39,1,2025-11-06
588,Northeast,Groceries,5625.43,2,2025-10-20
589,North,Home,416.31,1,2025-11-01
590,Central,Stationery & Books,2281.97,3,2025-11-22
591,Northeast,Groceries,4640.93,1,2025-11-27
592,Northeast,Home,7336.15,3,2025-10-29
593,Central,Stationery & Books,7732.17,3,2025-09-26
594,West,Apparel,128.21,5,2025-09-10
595,North,Toys & Games,1475.5,5,2025-10-23
596,East,Groceries,799.55,3,2025-11-30
597,Central,Groceries,5464.18,4,2025-11-20
598,Central,Stationery & Books,2149.72,2,2025-11-30
599,Central,Electronics,4527.77,1,2025-09-21
600,East,Pharmacy,3205.98,2,2025-11-24
601,Central,Stationery & Books,7858.5,1,2025-11-11
602,North,Beauty & Personal Care,5158.49,1,2025-11-22
603,Northeast,Beauty & Personal Care,4551.78,3,2025-09-15
604,North,Stationery & Books,343.19,3,2025-09-06
605,Central,Electronics,6299.89,5,2025-09-22
606,North,Electronics,6987.13,4,2025-11-04
607,North,Pharmacy,6060.31,4,2025-11-29
608,Northeast,Electronics,372.59,1,2025-09-20
609,North,Electronics,4812.22,2,2025-10-23
610,East,Toys & Games,2873.03,4,2025-11-20
611,Northeast,Electronics,974.28,5,2025-11-22
612,North,Electronics,404.1,3,2025-10-31
613,Central,Electronics,6665.92,1,2025-10-29
614,West,Apparel,6475.78,5,2025-09-18
615,East,Apparel,7620.99,5,2025-11-04
616,Central,Apparel,3455.61,5,2025-10-15
617,North,Home,457.53,5,2025-10-26
618,South,Apparel,1957.45,2,2025-11-03
619,Northeast,Pet Supplies,4622.48,3,2025-11-10
620,Northeast,Electronics,4153.93,3,2025-10-21
621,East,Apparel,328.78,2,2025-10-01
622,East,Sports & Fitness,5700.94,2,2025-11-18
623,Central,Pet Supplies,1764.8,3,2025-10-11
624,South,Pharmacy,6800.83,2,2025-11-22
625,Northeast,Beauty & Personal Care,1316.24,5,2025-10-10
626,North,Home,1973.24,1,2025-09-18
627,Northeast,Electronics,311.85,4,2025-11-20
628,Central,Pharmacy,452.29,5,2025-11-10
629,West,Apparel,4922.01,3,2025-09-29
630,South,Sports & Fitness,4266.25,2,2025-09-12
631,Central,Apparel,1843.59,5,2025-09-18
632,Northeast,Apparel,269.44,1,2025-09-06
633,East,Beauty & Personal Care,458.48,3,2025-11-05
634,West,Sports & Fitness,341.84,1,2025-09-06
635,Northeast,Stationery & Books,2474.87,5,2025-10-06
636,Central,Apparel,6766.02,5,2025-11-15
637,East,Toys & Games,3146.74,3,2025-09-29
638,West,Sports & Fitness,1542.26,2,2025-09-01
639,South,Electronics,134.11,3,2025-10-06
640,Central,Electronics,4111.37,4,2025-10-13
641,West,Pharmacy,668.35,1,2025-11-22
642,South,Pet Supplies,793.93,5,2025-09-18
643,South,Groceries,3540.92,5,2025-10-20
644,Northeast,Groceries,7604.4,2,2025-11-24
645,West,Pet Supplies,234.85,2,2025-09-22
646,Central,Apparel,358.52,4,2025-10-04
647,Central,Pet Supplies,1314.28,2,2025-10-27
648,Central,Stationery & Books,1830.67,5,2025-09-20
649,Central,Groceries,1381.37,4,2025-11-08
650,Northeast,Apparel,7227.27,4,2025-11-09
651,Central,Toys & Games,3717.17,4,2025-09-06
652,West,Beauty & Personal Care,3691.17,3,2025-11-29
653,West,Pharmacy,444.54,4,2025-09-11
654,East,Pharmacy,1383.71,1,2025-10-15
655,West,Pharmacy,1299.37,4,2025-10-11
656,Northeast,Pet Supplies,3242.33,3,2025-11-08
657,Northeast,Toys & Games,4118.51,3,2025-11-10
658,Central,Stationery & Books,6306.46,4,2025-10-10
659,Northeast,Apparel,153.4,2,2025-11-24
660,North,Pharmacy,5105.19,1,2025-10-14
661,South,Toys & Games,6674.42,4,2025-09-01
662,Central,Toys & Games,86.02,1,2025-10-23
663,Northeast,Toys & Games,2648.52,5,2025-11-18
664,North,Apparel,345.6,5,2025-09-02
665,East,Pharmacy,5738.37,5,2025-11-03
666,South,Groceries,120.85,3,2025-11-23
667,West,Beauty & Personal Care,56.91,1,2025-11-15
668,North,Stationery & Books,3110.71,3,2025-11-01
669,South,Pet Supplies,128.77,5,2025-11-13
670,North,Stationery & Books,1377.57,5,2025-10-24
671,East,Stationery & Books,249.25,4,2025-11-13
672,Central,Sports & Fitness,3941.36,4,2025-10-14
673,Central,Groceries,335.15,2,2025-10-04
674,Northeast,Pharmacy,5756.14,3,2025-11-06
675,South,Home,3064.95,5,2025-11-05
676,South,Sports & Fitness,2518.07,2,2025-09-28
677,West,Pharmacy,2050.84,2,2025-10-22
678,South,Pet Supplies,85.32,4,2025-09-14
679,Central,Groceries,6860.08,3,2025-11-09
680,Central,Beauty & Personal Care,4181.04,5,2025-11-13
681,East,Toys & Games,286.58,4,2025-11-02
682,West,Stationery & Books,5647.54,2,2025-10-26
683,West,Electronics,588.65,2,2025-10-11
684,West,Pet Supplies,2447.76,5,2025-10-26
685,East,Pharmacy,1879.35,4,2025-11-18
686,South,Toys & Games,4785.57,5,2025-10-06
687,Northeast,Pharmacy,4665.05,4,2025-10-05
688,South,Apparel,573.07,4,2025-09-20
689,West,Apparel,5904.2,4,2025-11-20
690,East,Home,94.54,2,2025-11-12
691,North,Pharmacy,385.07,3,2025-11-20
692,East,Beauty & Personal Care,3588.21,3,2025-10-03
693,Northeast,Pet Supplies,4538.29,3,2025-11-02
694,East,Beauty & Personal Care,2648.93,2,2025-09-11
695,South,Beauty & Personal Care,6866.76,1,2025-11-18
696,North,Apparel,2685.17,3,2025-10-25
697,Central,Toys & Games,7540.77,5,2025-10-29
698,Central,Sports & Fitness,1437.8,2,2025-09-24
699,Northeast,Home,2079.29,4,2025-11-29
700,North,Electronics,697.74,4,2025-10-30
701,Central,Electronics,344.67,4,2025-11-03
702,East,Pharmacy,1448.09,5,2025-10-24
703,South,Groceries,2939.01,4,2025-10-26
704,West,Stationery & Books,7771.57,5,2025-11-10
705,South,Pet Supplies,7079.7,4,2025-11-20
706,Central,Stationery & Books,90.3,3,2025-11-09
707,East,Toys & Games,285.49,2,2025-10-24
708,East,Home,4189.49,4,2025-09-02
709,East,Groceries,6475.76,5,2025-10-08
710,East,Pharmacy,2374.22,4,2025-11-11
711,West,Pharmacy,4374.58,5,2025-10-28
712,Northeast,Home,3596.78,1,2025-11-08
713,South,Apparel,3895.75,5,2025-11-04
714,West,Pharmacy,290.74,2,2025-09-20
715,North,Home,2246.08,2,2025-10-29
716,North,Sports & Fitness,6495.97,3,2025-10-28
717,West,Groceries,399.04,1,2025-09-19
718,Central,Sports & Fitness,6711.89,1,2025-10-23
719,Northeast,Pharmacy,751.33,4,2025-10-02
720,Northeast,Electronics,5610.82,3,2025-09-27
721,East,Apparel,4621.85,1,2025-09-06
722,East,Sports & Fitness,890.66,2,2025-09-26
723,North,Pharmacy,407.48,5,2025-10-12
724,North,Toys & Games,4858.08,4,2025-09-02
725,Northeast,Pet Supplies,274.96,5,2025-10-17
726,East,Groceries,291.36,1,2025-11-04
727,South,Sports & Fitness,6175.23,4,2025-11-01
728,Northeast,Pharmacy,1510.49,1,2025-10-27
729,West,Sports & Fitness,1923.32,2,2025-11-09
730,Central,Beauty & Personal Care,4990.1,5,2025-10-06
731,South,Electronics,4562.04,4,2025-10-08
732,North,Stationery & Books,5148.01,3,2025-09-24
733,Central,Pharmacy,4542.17,4,2025-09-09
734,South,Stationery & Books,177.41,4,2025-11-10
735,Northeast,Beauty & Personal Care,828.33,2,2025-10-31
736,South,Groceries,64.32,4,2025-10-30
737,Northeast,Sports & Fitness,868.14,2,2025-11-29
738,Central,Electronics,7463.03,1,2025-10-21
739,West,Groceries,327.62,5,2025-11-30
740,North,Electronics,7704.4,1,2025-09-10
741,North,Pharmacy,345.59,5,2025-09-25
742,Northeast,Apparel,1291.36,5,2025-11-11
743,East,Sports & Fitness,131.18,4,2025-09-14
744,Central,Beauty & Personal Care,3822.59,3,2025-11-08
745,East,Stationery & Books,3592.57,4,2025-10-12
746,Northeast,Beauty & Personal Care,3312.97,5,2025-11-12
747,Northeast,Home,7872.17,5,2025-09-01
748,North,Stationery & Books,492.98,2,2025-10-24
749,East,Groceries,7393.34,5,2025-11-28
750,Central,Pet Supplies,257.17,2,2025-09-20
751,South,Home,165.31,3,2025-11-14
752,North,Pet Supplies,5926.85,4,2025-09-28
753,South,Sports & Fitness,6646.36,1,2025-11-28
754,Central,Home,6350.91,3,2025-11-02
755,East,Toys & Games,2200.38,5,2025-09-16
756,North,Toys & Games,292.97,2,2025-10-31
757,East,Stationery & Books,379.21,4,2025-09-20
758,West,Pet Supplies,180.4,4,2025-09-12
759,South,Apparel,869.83,4,2025-10-30
760,East,Electronics,110.69,5,2025-11-29
761,South,Sports & Fitness,327.2,5,2025-11-13
762,South,Pharmacy,7431.04,1,2025-10-28
763,North,Toys & Games,4954.08,1,2025-09-25
764,East,Apparel,6520.97,5,2025-11-18
765,South,Sports & Fitness,218.22,1,2025-10-22
766,North,Groceries,7015.64,3,2025-11-03
767,North,Beauty & Personal Care,4033.93,3,2025-09-15
768,South,Stationery & Books,2439.94,4,2025-11-01
769,Central,Apparel,312.35,5,2025-11-25
770,North,Home,363.44,3,2025-10-24
771,North,Sports & Fitness,347.17,3,2025-09-02
772,North,Groceries,7848.45,5,2025-11-23
773,Northeast,Electronics,1898.13,5,2025-11-16
774,West,Stationery & Books,465.02,3,2025-09-03
775,East,Sports & Fitness,357.94,3,2025-09-21
776,Northeast,Home,77.9,3,2025-10-31
777,West,Groceries,203.8,4,2025-10-06
778,Northeast,Apparel,5584.96,2,2025-10-27
779,West,Pharmacy,2969.64,5,2025-10-10
780,South,Pharmacy,6500.79,2,2025-11-14
781,East,Stationery & Books,4736.33,2,2025-09-19
782,East,Electronics,427.79,2,2025-09-16
783,Northeast,Groceries,7503.26,3,2025-10-09
784,South,Pharmacy,493.68,5,2025-10-20
785,East,Pet Supplies,2231.84,1,2025-09-30
786,East,Electronics,5035.34,3,2025-09-18
787,South,Toys & Games,151.82,4,2025-09-18
788,North,Home,7911.83,2,2025-09-29
789,North,Apparel,2936.72,4,2025-11-18
790,South,Toys & Games,6682.46,3,2025-09-06
791,West,Pet Supplies,4439.23,1,2025-11-13
792,Central,Electronics,2342.91,5,2025-09-06
793,West,Groceries,7719.44,2,2025-11-06
794,East,Sports & Fitness,2644.36,2,2025-10-09
795,West,Home,7277.57,4,2025-09-07
796,Northeast,Sports & Fitness,400.43,5,2025-10-31
797,South,Toys & Games,315.64,2,2025-09-04
798,West,Electronics,6473.65,1,2025-11-04
799,North,Electronics,4428.63,4,2025-11-21
800,Northeast,Stationery & Books,3354.55,2,2025-09-21
801,East,Pet Supplies,115.07,1,2025-09-20
802,West,Home,131.31,2,2025-10-29
803,South,Groceries,273.93,4,2025-10-03
804,Central,Groceries,346.76,4,2025-10-01
805,West,Sports & Fitness,446.98,3,2025-11-03
806,Central,Stationery & Books,116.72,3,2025-09-27
807,North,Apparel,5024.64,3,2025-11-25
808,North,Groceries,177.97,5,2025-10-20
809,Central,Stationery & Books,3201.41,1,2025-10-29
810,North,Home,6824.82,1,2025-09-09
811,East,Sports & Fitness,3603.18,2,2025-10-23
812,Northeast,Pharmacy,7845.12,5,2025-09-14
813,North,Sports & Fitness,7897.09,3,2025-11-17
814,West,Pet Supplies,7962.68,3,2025-10-04
815,South,Pet Supplies,4233.06,2,2025-11-06
816,Central,Pharmacy,60.79,1,2025-09-25
817,Northeast,Pharmacy,4703.12,2,2025-09-06
818,North,Pharmacy,2808.29,5,2025-10-03
819,Central,Beauty & Personal Care,3060.21,5,2025-09-15
820,Central,Groceries,3034.53,4,2025-09-25
821,West,Groceries,7190.44,5,2025-09-20
822,East,Sports & Fitness,2745.08,3,2025-09-08
823,Central,Stationery & Books,6496.52,3,2025-11-02
824,North,Apparel,3314.31,5,2025-10-15
825,South,Pet Supplies,6984.45,3,2025-09-24
826,Northeast,Beauty & Personal Care,4227.91,2,2025-10-05
827,East,Sports & Fitness,186.04,1,2025-10-09
828,East,Groceries,687.01,4,2025-09-12
829,Central,Apparel,4427.21,3,2025-10-30
830,South,Electronics,1495.38,1,2025-11-06
831,West,Toys & Games,189.94,1,2025-11-06
832,Northeast,Pet Supplies,846.05,5,2025-10-13
833,Northeast,Home,2073.84,2,2025-10-24
834,South,Home,5533.43,3,2025-10-25
835,South,Apparel,4697.19,1,2025-10-15
836,South,Stationery & Books,474.48,3,2025-10-11
837,Central,Pharmacy,3040.54,4,2025-10-24
838,North,Apparel,222.62,1,2025-11-05
839,West,Toys & Games,5221.03,4,2025-11-03
840,Central,Beauty & Personal Care,5531.53,5,2025-09-26
841,North,Sports & Fitness,7397.67,4,2025-09-12
842,North,Sports & Fitness,3990.47,2,2025-11-22
843,South,Apparel,213.55,2,2025-11-18
844,Northeast,Beauty & Personal Care,726.98,4,2025-10-12
845,North,Beauty & Personal Care,206.88,5,2025-09-22
846,South,Stationery & Books,5370.89,3,2025-10-18
847,Central,Sports & Fitness,4609.62,4,2025-10-01
848,West,Electronics,7851.54,5,2025-11-02
849,East,Stationery & Books,1084.21,5,2025-09-23
850,West,Electronics,6665.17,2,2025-10-12
851,East,Toys & Games,4973.04,4,2025-10-18
852,East,Sports & Fitness,417.67,5,2025-09-08
853,Northeast,Groceries,289.07,4,2025-11-24
854,Central,Pet Supplies,2874.48,5,2025-09-27
855,Northeast,Home,5086.18,5,2025-09-12
856,West,Apparel,4616.64,1,2025-09-08
857,North,Stationery & Books,6992.6,2,2025-09-15
858,West,Pet Supplies,3545.24,4,2025-10-11
859,Central,Pharmacy,223.07,3,2025-09-18
860,West,Apparel,55.22,1,2025-11-05
861,South,Sports & Fitness,339.01,4,2025-09-18
862,West,Pet Supplies,279.24,5,2025-11-19
863,West,Toys & Games,555.72,4,2025-09-24
864,Northeast,Pharmacy,4596.25,3,2025-10-05
865,North,Groceries,4852.02,1,2025-11-30
866,South,Stationery & Books,1086.76,5,2025-10-06
867,North,Pharmacy,1085.61,5,2025-11-24
868,Central,Home,580.88,4,2025-10-14
869,Central,Sports & Fitness,7704.36,3,2025-10-13
870,East,Apparel,5952.29,5,2025-11-03
871,East,Groceries,73.23,3,2025-11-14
872,Northeast,Pet Supplies,277.52,3,2025-10-30
873,East,Apparel,606.52,1,2025-10-06
874,Central,Apparel,3273.25,2,2025-09-20
875,East,Pharmacy,3071.36,1,2025-11-07
876,South,Pet Supplies,6145.71,4,2025-09-20
877,West,Pharmacy,309.99,3,2025-11-21
878,North,Home,258.81,4,2025-09-15
879,East,Sports & Fitness,357.58,4,2025-11-08
880,West,Home,467.25,4,2025-10-28
881,West,Beauty & Personal Care,1230.23,5,2025-11-27
882,Northeast,Beauty & Personal Care,6937.67,3,2025-11-18
883,East,Home,3433.65,2,2025-10-03
884,Northeast,Pet Supplies,5677.09,2,2025-11-06
885,East,Stationery & Books,589.71,1,2025-10-15
886,Central,Electronics,2389.22,1,2025-09-29
887,North,Pet Supplies,6765.94,5,2025-11-03
888,Northeast,Electronics,322.11,4,2025-09-16
889,Northeast,Pet Supplies,5717.4,3,2025-09-24
890,East,Sports & Fitness,7420.22,3,2025-09-10
891,West,Beauty & Personal Care,78.07,4,2025-10-17
892,East,Groceries,81.23,2,2025-10-04
893,Central,Toys & Games,293.28,4,2025-10-30
894,South,Pet Supplies,82.81,5,2025-10-04
895,Northeast,Home,1616.41,1,2025-09-03
896,North,Toys & Games,4809.8,5,2025-10-25
897,Northeast,Sports & Fitness,524.81,4,2025-09-09
898,North,Pet Supplies,3504.61,1,2025-10-13
899,East,Stationery & Books,256.84,3,2025-10-14
900,Northeast,Pharmacy,5455.51,3,2025-10-16
901,Northeast,Toys & Games,4148.78,4,2025-11-20
902,Northeast,Pharmacy,498.37,2,2025-10-21
903,West,Toys & Games,4247.63,4,2025-11-01
904,North,Groceries,821.11,1,2025-10-14
905,South,Stationery & Books,4524.21,5,2025-11-26
906,South,Electronics,642.97,5,2025-10-19
907,North,Pharmacy,334.7,3,2025-09-17
908,North,Sports & Fitness,417.86,1,2025-11-15
909,West,Pet Supplies,141.19,3,2025-09-29
910,Northeast,Toys & Games,1529.97,2,2025-11-27
911,North,Pet Supplies,113.56,4,2025-10-17
912,South,Beauty & Personal Care,805.24,1,2025-10-02
913,Northeast,Pet Supplies,269.14,1,2025-09-21
914,North,Apparel,7151.86,4,2025-11-30
915,Northeast,Sports & Fitness,171.93,4,2025-09-27
916,West,Pharmacy,4972.04,4,2025-11-18
917,Central,Electronics,534.28,2,2025-10-09
918,South,Electronics,6970.48,5,2025-09-13
919,Central,Pharmacy,2573.2,2,2025-11-20
920,North,Apparel,465.2,1,2025-09-23
921,Northeast,Beauty & Personal Care,327.57,4,2025-10-28
922,North,Electronics,403.47,4,2025-11-08
923,Central,Electronics,4945.3,3,2025-10-22
924,West,Pharmacy,99.56,2,2025-10-12
925,North,Pharmacy,2154.97,4,2025-09-26
926,Central,Sports & Fitness,467.55,4,2025-10-28
927,South,Toys & Games,7816.67,2,2025-09-25
928,East,Apparel,111.43,4,2025-11-02
929,West,Toys & Games,182.82,2,2025-10-25
930,Northeast,Pet Supplies,6912.53,1,2025-11-13
931,West,Stationery & Books,6777.42,3,2025-09-28
932,North,Toys & Games,245.41,2,2025-10-02
933,Central,Apparel,831.68,4,2025-09-01
934,Northeast,Stationery & Books,6572.87,1,2025-10-31
935,West,Sports & Fitness,5698.7,4,2025-11-01
936,South,Apparel,1180.47,4,2025-10-01
937,Northeast,Home,6104.65,1,2025-10-29
938,West,Sports & Fitness,6423.94,3,2025-11-30
939,Northeast,Sports & Fitness,1030.24,3,2025-09-01
940,Central,Groceries,5093.76,5,2025-10-05
941,South,Electronics,911.09,3,2025-10-13
942,North,Electronics,214.89,5,2025-11-19
943,Northeast,Electronics,200.72,5,2025-09-27
944,North,Sports & Fitness,5771.33,2,2025-11-14
945,East,Beauty & Personal Care,908.45,3,2025-11-27
946,East,Sports & Fitness,4026.23,5,2025-11-07
947,Northeast,Stationery & Books,5549.8,1,2025-11-19
948,South,Sports & Fitness,2662.8,1,2025-10-27
949,North,Apparel,7062.45,5,2025-10-19
950,Northeast,Groceries,1490.21,3,2025-11-27
951,West,Sports & Fitness,78.33,2,2025-09-03
952,Central,Beauty & Personal Care,6401.18,4,2025-10-14
953,Central,Stationery & Books,7237.11,3,2025-10-09
954,South,Home,6273.12,1,2025-10-26
955,South,Beauty & Personal Care,1705.92,5,2025-10-20
956,East,Apparel,5497.67,2,2025-11-30
957,South,Pharmacy,3806.66,3,2025-10-25
958,South,Pharmacy,7835.17,2,2025-09-05
959,East,Sports & Fitness,1411.18,1,2025-09-21
960,West,Sports & Fitness,486.57,5,2025-10-11
961,Central,Beauty & Personal Care,2673.7,5,2025-10-08
962,Northeast,Apparel,5987.3,1,2025-10-14
963,South,Stationery & Books,6806.58,4,2025-10-15
964,East,Electronics,4875.74,2,2025-11-03
965,East,Pharmacy,5577.98,1,2025-11-01
966,Central,Toys & Games,4336.67,1,2025-10-25
967,Northeast,Beauty & Personal Care,208.11,4,2025-09-02
968,Central,Electronics,3617.07,4,2025-10-29
969,East,Apparel,4984.52,2,2025-09-18
970,South,Home,995.87,5,2025-11-07
971,West,Electronics,3608.86,5,2025-11-04
972,West,Pet Supplies,424.53,3,2025-09-18
973,Central,Sports & Fitness,2779.36,5,2025-10-24
974,Northeast,Sports & Fitness,185.08,4,2025-10-15
975,North,Home,713.32,3,2025-11-28
976,West,Electronics,3770.51,3,2025-11-14
977,Northeast,Sports & Fitness,5997.18,1,2025-09-16
978,East,Apparel,7087.38,2,2025-09-19
979,East,Apparel,7340.78,3,2025-10-26
980,North,Home,4354.0,2,2025-11-04
981,North,Pet Supplies,2871.58,3,2025-11-09
982,East,Beauty & Personal Care,1577.88,2,2025-11-02
983,Central,Home,1722.72,2,2025-10-14
984,South,Stationery & Books,4689.91,5,2025-10-21
985,Central,Stationery & Books,7370.23,1,2025-09-15
986,South,Groceries,1542.6,4,2025-10-10
987,Central,Stationery & Books,187.11,1,2025-10-14
988,South,Apparel,2805.71,2,2025-09-19
989,South,Electronics,398.61,4,2025-09-15
990,North,Pharmacy,944.49,1,2025-11-05
991,East,Groceries,93.43,1,2025-11-05
992,Central,Pharmacy,208.19,1,2025-09-26
993,South,Home,6356.02,5,2025-09-21
994,South,Stationery & Books,6224.33,5,2025-09-13
995,South,Pharmacy,4528.45,1,2025-09-22
996,South,Stationery & Books,3797.49,1,2025-11-29
997,South,Beauty & Personal Care,3556.83,3,2025-09-28
998,North,Sports & Fitness,3209.38,3,2025-10-19
999,Central,Groceries,177.63,5,2025-10-30
1000,Northeast,Home,2679.42,4,2025-09-29
1001,South,Electronics,595.89,4,2025-11-26
1002,Northeast,Electronics,1137.54,2,2025-11-06
1003,West,Toys & Games,7193.21,2,2025-09-14
1004,North,Beauty & Personal Care,429.81,4,2025-10-14
1005,North,Pharmacy,6244.79,5,2025-10-06
1006,East,Toys & Games,3533.33,4,2025-11-25
1007,Central,Home,162.81,4,2025-10-29
1008,South,Apparel,4236.01,1,2025-10-16
1009,South,Toys & Games,329.89,1,2025-10-12
1010,North,Stationery & Books,274.05,5,2025-09-26
1011,East,Stationery & Books,7644.35,1,2025-11-09
1012,West,Electronics,3819.17,1,2025-10-11
1013,North,Apparel,1731.08,4,2025-10-09
1014,South,Home,4179.15,5,2025-09-15
1015,Northeast,Stationery & Books,4300.14,4,2025-11-11
1016,East,Sports & Fitness,6248.53,3,2025-11-18
1017,East,Groceries,214.88,5,2025-10-16
1018,North,Beauty & Personal Care,2357.1,3,2025-09-08
1019,Central,Electronics,1358.53,2,2025-09-09
1020,North,Stationery & Books,4760.37,4,2025-11-24
